id	MS2 name	MS2 score	level	MS1 name	MS1 ppm	rt	mz	type	X_1	X_12	X_13	X_14	X_16	X_17	X_19	X_22	X_25	X_27	X_4	X_5	X_6	X_7	X_9	X_10	X_11	X_15	X_18	X_2	X_20	X_21	X_23	X_24	X_26	X_28	X_29	X_3	X_30	X_31	X_8	QC01	QC02	QC03	QC04	QC05
16094						162.157	90.95072862	NEG	0.635025233	0.73095754	0.672896266	0.707145891	0.738691151	1.314949377	0.879159114	0.912977832	0.759783732	0.778889986	0.621566642	0.594779534	0.546498774	0.976778944	0.692401222	0.649261308	0.860530094	0.863124285	0.607025849	0.639904763	1.328036533	0.874674764	0.58894192	0.659338248	0.818219362	1.070889095	0.464298443	0.97489073	0.676752406	0.323794667	0.979232415	0.706238537	0.689490643	0.707002667	0.850718126	0.788528054
2305						30.89985	422.3200477	POS	1.473094934	0.809574894	0.763684646	1.419851853	1.579619963	1.582678525	0.585958399	1.038416443	0.09701859	0.090728279	0.925840821	1.401742388	2.165061642	0.937279302	1.66306897	0.356522475	0.796327441	1.249595123	0.904893035	1.00966498	0.975116507	1.453820398	0.154805753	0.138402694	0.104651897	0.105396457	0.09883523	2.022185681	0.096665682	0.108431774	0.979414431	1.008194031	1.105234196	1.068117789	1.117010455	1.125155584
16308			D	"2,5-Dichloro-2,5-cyclohexadiene-1,4-diol"	-6.930580361	165.624	182.022622	NEG	0.772405938	0.863081986	0.980153686	0.79551502	1.052779261	0.7658407	1.05585968	0.764253071	0.774696915	0.822014844	0.767173564	1.257222484	0.795939368	0.463676408	1.161478754	0.945553651	0.80014705	1.133762766	0.631811354	0.875586135	0.983224541	0.886882398	0.574862179	0.370322103	0.749808241	1.23762104	0.720237178	0.634201576	0.803123495	1.248342098	0.979540387	0.765166863	0.733532697	0.734491755	0.590310731	0.607799028
2204						29.84455	100.1120235	POS	1.57430845	1.152097565	1.079043021	1.076007381	1.187628029	1.569795415	1.088600003	1.765908757	1.280733889	1.264473868	1.061319288	1.384221153	1.00168229	2.798521354	0.791961896	1.40455181	0.955962652	1.15664699	1.197836737	1.102290528	1.300846412	0.950603627	0.862328857	1.068741282	1.059944112	1.129510317	1.186889184	1.241128516	1.097665936	0.866159459	0.979642641	1.103693853	0.985026674	0.862434753	0.906557191	0.868461846
14579			D	Salviaflaside methyl ester	0.981853511	43.96445	537.4898033	NEG	1.618588934	0.544125708	0.44287708	2.065632173	2.477681121	3.784281189	2.25663015	3.241154855	3.223789267	2.739523291	1.910639053	4.559198533	5.307793478	1.019984553	1.294447111	4.586279096	0.501897961	3.11744245	3.876727392	0.681361509	2.428714127	1.290895211	1.630122193	2.115222703	0.136400418	2.217312371	4.620449372	1.875436044	1.738625919	0.296009908	0.98015939	2.025030049	2.095769602	2.208542805	2.393205038	2.448152335
14610						45.0154	184.0627134	NEG	0.660725758	0.878289573	1.406494488	1.009164963	1.285662986	0.340878059	0.490329012	0.777272526	0.549011026	0.624982992	1.119325775	0.573320481	0.887211786	0.44051559	0.776314439	1.409234602	0.520580894	0.78220834	1.338858679	0.597441308	0.864341325	1.519226133	1.130606504	0.614021066	0.88404659	1.04405663	0.602234933	1.079967198	0.666520864	0.76954449	0.980634254	0.607485933	0.810357295	0.550578952	0.659056016	0.748363307
556	"PC(22:5(4Z,7Z,10Z,13Z,16Z)/18:4(6Z,9Z,12Z,15Z))"	0.536056538	B(iii)			36.87145	828.5554817	POS	1.168825567	0.525015039	0.722849889	1.299522696	0.809213936	0.402043306	0.864539331	1.462897878	1.76584653	0.518486894	1.060122766	1.944100856	1.213625303	0.622997724	0.980434178	1.563404153	0.596668236	0.73793038	1.086436811	1.046358625	0.725109235	0.559303578	0.946193721	1.098945993	1.032623995	1.107440768	1.151065916	1.84911249	1.15357776	1.076315935	0.982395303	1.058788182	1.059361523	0.723137297	0.855108203	0.945392211
17474						197.296	792.5879733	NEG	0.626951343	0.87020957	1.082682577	1.01234425	1.055831967	1.097257347	0.696896214	0.630443587	0.802978998	0.669833221	1.173916357	1.290180568	1.186931644	0.7189928	0.755083989	0.707498394	0.975011615	0.978024603	1.314458215	0.919273676	0.963558226	0.9778666	0.64395081	0.670045521	0.714391072	0.629804423	0.969988186	0.466473198	0.689598453	0.89252009	0.982710234	0.694792824	0.733074714	0.718698165	0.730906959	0.795493908
10704			D	trans-2-Enoyl-OPC8-CoA	23.8418406	400.02	1042.964118	POS	1.065503033	1.359069767	1.412987475	1.56701929	0.859261015	0.871429394	1.529147808	1.385588549	1.435546643	0.967127573	1.088060309	1.460981568	0.988243344	0.955368966	0.940089004	1.022453153	0.85894474	1.351002382	1.562476348	0.965579293	1.030921405	1.050331764	0.821997994	0.991688434	1.194375335	1.414853927	1.207052916	1.006045083	1.280161287	1.18133457	0.983940914	0.805483855	0.973980244	0.666149842	1.134941087	1.045201388
9064			D	Pyridinitril	-8.259387891	340.504	275.1099127	POS	0.937869295	0.852640546	0.917319507	1.127160296	0.718142384	0.875379881	0.743736898	0.784321353	0.664945347	0.558749601	0.72738601	0.934587851	0.661095282	0.7607054	0.648919259	0.781723522	0.560582365	0.679481479	0.872722079	0.715585444	0.635554505	0.223069542	0.701786965	0.728267525	0.798237105	1.017576512	1.118252289	0.53662428	0.211697822	0.246551032	0.984798807	0.851558145	0.712093674	0.676867734	0.748716458	0.671434075
10892						406.091	684.9237947	POS	1.017507251	1.023727014	1.141783601	1.004536555	1.103517258	1.204392326	1.098640591	1.259769925	1.240464948	1.006741955	1.100826578	1.199193136	1.133012504	0.985109764	0.857525146	0.940764552	1.017592458	1.020935298	1.176004831	0.916734055	1.1298329	1.086758932	0.939195615	0.87633642	0.954778244	1.060737658	1.154740516	1.087288506	0.938277255	0.894677279	0.985634018	0.907073417	0.910155102	0.835254488	0.98744193	0.946331988
13706						22.5651	349.0017937	NEG	0.090456308	5.406832487	0.288991853	0.094079774	1.134095699	6.020435164	6.494281552	2.165734222	1.376529928	0.214798895	2.262282073	1.206936819	0.362905684	0.305541134	0.264085784	0.027517934	0.756987411	0.224789855	1.43790064	11.42022259	6.674805977	0.250143669	0.052581868	0.255130143	0.347641096	0.035855829	0.358814649	0.374992695	0.321988996	0.010850996	0.985693185	1.341417403	1.314673172	1.37421632	1.416661423	1.598873595
5771						189.0125	605.0611844	POS	0.597835185	0.598362951	1.098321921	0.698178656	0.62351121	0.644464845	0.612920662	1.043576982	0.708337219	0.889201032	0.521677542	0.59840039	0.702598453	0.557787144	0.315547608	0.609754941	0.585137067	0.54283244	0.676536791	0.551135789	0.684505802	0.68117275	0.570739082	0.46798283	0.756682443	0.657771255	0.554179954	0.560582058	0.318557427	0.511073415	0.985862441	0.468906248	0.551933058	0.553784782	0.586441525	0.559350809
864						236.4625	265.1182446	POS	0.50170772	0.393368905	4.628139393	0.639803836	1.254823944	0.232226988	1.713210156	4.847719415	0.256398744	1.046968752	6.527148354	0.251603682	5.339527056	1.217246782	1.123787611	3.185112175	1.43645162	0.58821377	0.994368972	0.349128225	0.338603115	0.97382879	0.788955549	1.01962343	0.274713623	6.984481089	5.546707691	0.268645553	0.269627761	3.487022684	0.986050647	1.062980739	1.260239278	1.384500679	1.860963285	1.958889295
13932						28.8851	725.5345135	NEG	0.597278479	1.879393119	1.090125002	1.336570525	1.671132544	0.484047734	1.185356176	1.295701427	1.977408284	0.934695029	1.023534437	1.702921583	2.177456031	0.74889453	0.98635636	1.488586637	0.958730107	0.618277536	1.021053046	0.503169408	1.313976015	0.99635174	1.312331264	0.383560976	0.375217364	0.397932031	1.448077808	1.155974052	1.786754308	1.281202802	0.987312676	0.690762497	0.738164898	0.798571235	0.890460708	0.796804039
4317						59.2966	656.1145307	POS	1.543096427	0.000143738	0.000151244	0.0001523	0.165366982	0.15633177	0.000146677	0.20270738	1.162087093	0.052798699	1.779804297	2.048663754	1.300715642	0.052203604	0.064465899	0.000149982	0.000140732	0.043785754	1.2254952	1.258181304	0.123538084	0.181833488	0.933809189	0.864280999	1.217411617	1.748801169	1.120413134	1.666369833	1.336175935	1.05128348	0.987667506	0.538742279	0.573598649	0.526352046	0.641604121	0.682536822
701	1-Phosphatidyl-D-myo-inositol	0.413665	B(iii)			170.79	391.0527288	POS	0.999383685	1.105621357	1.098372753	1.114174211	1.0188021	1.007736513	1.11493119	1.073848793	1.082152323	0.695258003	0.970012702	0.779964468	1.025901873	1.027523446	0.819584354	1.424624154	1.130593552	1.098349257	1.077050891	0.735360486	1.162510028	1.05841947	0.916846754	0.832308572	0.924754345	1.2239114	1.043612113	0.743679883	1.019809227	0.918115655	0.988970357	0.666285954	1.089758374	0.991820128	0.991181413	1.122749999
16656			D	Cycloprothrin	13.65251176	176.288	483.369062	NEG	1.269586196	0.573822646	0.884602361	1.205803717	0.734977558	1.006490913	0.70463493	0.682031256	1.036488654	0.904189379	1.019756492	0.989915	0.608343191	1.830144644	0.681796208	0.401598037	0.778039746	0.323602547	0.702456081	0.66065615	0.924372236	0.720690701	0.646912991	1.405697621	0.991086591	1.305652198	1.024461735	0.614436349	0.95587863	0.665369357	0.989066264	0.767865839	0.749457514	0.785048456	0.807847515	0.802330797
5244						155.627	825.6576296	POS	1.104211232	0.928932039	1.205075478	1.14339602	0.290498852	0.907119224	1.059314817	0.319975361	0.385692451	0.649258956	1.150732714	0.343738359	1.073071385	0.716593834	0.375084566	0.581542667	0.485785365	1.434745184	1.416899413	0.997634164	0.473388155	1.220686955	0.827892933	0.828619129	1.903478849	1.10113021	0.665430823	0.649023951	0.066026648	0.216685909	0.989176338	0.805259629	0.684540654	0.626585031	0.896756512	0.624074962
18095						211.56	584.3837376	NEG	1.088739547	0.59623839	1.449755506	1.417149213	0.880637064	0.99715009	0.75537624	0.762134257	0.626428287	0.747335232	0.708157312	2.443115275	1.490451978	0.908986716	0.339246998	0.53691415	0.840218321	1.159170652	1.569552141	0.915653833	0.928518831	0.817889728	0.460385627	0.485618563	1.36655278	0.47373555	0.477812565	0.537854871	0.551488667	0.528258847	0.990471555	0.557012379	0.550594337	0.505950716	0.621236639	0.629005489
18208						216.628	525.2818945	NEG	0.74319796	0.563513621	1.267105615	0.947566156	1.056156227	0.545221269	0.647306846	0.949043651	1.127279373	0.663850209	0.562700042	0.942336868	0.959734188	0.779889528	0.450721428	0.831684215	0.545868216	0.627447829	0.484960364	0.383962761	0.749685348	0.731075238	0.678922201	0.301274826	0.450953133	0.569468047	1.18507803	0.579098257	0.722925557	0.798599589	0.990630997	0.539915761	0.625222742	0.650683798	0.68965473	0.699530761
12735						163.449	775.6040467	POS	2.275534853	1.103136837	1.709011167	1.177359792	1.978683359	1.193215768	0.850578724	1.066970312	2.062566466	1.286483095	0.65461871	1.642087482	2.845460923	0.707606508	1.75752195	1.5542688	0.97823461	1.722856591	1.052510916	0.450803534	2.462053679	1.600487143	0.88465072	0.757120323	0.943091387	0.884262507	0.700531941	0.988389818	1.42766468	2.028163206	0.992018282	1.124865568	1.172996379	1.164325287	1.09444984	0.943127395
9269						352.57	298.8132605	POS	0.879560763	0.544387068	0.913395271	0.591468597	0.984324156	0.437660467	0.996219475	1.027832578	1.095833284	0.422667844	0.632551464	1.020515332	0.989240695	0.871170786	0.892213202	0.260967374	0.657123939	0.51985234	0.671102432	0.951620729	1.058537155	0.988716218	0.876520065	0.328656512	0.871541162	1.03895195	1.105156492	0.529598142	0.445828265	0.846989463	0.993222466	0.352495485	0.448421681	0.503393003	0.496994135	0.576017789
4784			D	"PC(14:0/18:3(6Z,9Z,12Z))"	-11.27543376	87.786	728.9902682	POS	1.832568356	0.000143738	0.000151244	0.0001523	0.293361188	0.282979115	0.000146677	0.187324777	0.990837824	0.004212855	1.743392545	1.957817037	1.556291115	0.209191409	0.202368956	0.000149982	0.000140732	0.026472301	1.2263534	1.459930297	0.325605711	0.292725519	1.083293264	0.839160308	1.581972943	1.884951757	1.500734479	1.995097935	1.081523313	0.873351835	0.995108526	0.582361939	0.573610269	0.766070085	0.667510882	1.001673528
15147			D	Wedelolactone	0.043966467	81.8848	315.2536904	NEG	0.287539317	0.564515307	0.314532922	0.629011775	0.355598416	0.335675201	0.677845868	0.298758891	0.629378999	0.271451852	0.206599883	0.29203058	0.266773747	0.24898935	0.311388074	0.337114915	0.197625427	0.310065917	0.359866694	0.226748772	0.881883156	0.362354075	0.220433704	0.294579778	0.423169947	0.401878175	0.205809891	0.488601952	0.373779348	0.201573562	0.996172493	0.377073297	0.365488398	0.348553836	0.348604312	0.341113551
6021			D	"(2-{5,7-dihydroxy-4-oxo-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-2-(2,4,5-trihydroxyphenyl)-4H-chromen-8-yl}-3,5-dihydroxy-6-(hydroxymethyl)oxan-4-yl)oxidanesulfonic acid"	1.35155572	200.554	707.5882316	POS	0.144099653	0.196304368	0.474647333	0.079099444	0.402425193	0.120791633	0.689378023	0.389662999	0.141781299	0.438162892	0.183122583	0.302962683	0.590554738	0.100115157	0.413216848	0.444147686	0.306761726	0.511656909	0.492026804	0.585172818	0.362693342	0.321722776	0.152670291	0.368672317	0.472634168	0.403565281	0.292067721	0.43006965	0.664690292	0.316464359	0.99687238	0.469824296	0.320616179	0.293642165	0.371886514	0.420324207
10781						403.2	943.9211149	POS	0.903367726	0.883340115	1.017958275	1.075750955	0.973289993	0.947172161	1.040978931	0.926459189	1.040666434	0.943277769	1.01752	0.972939878	0.999364041	1.002243726	0.811716437	0.659091954	0.906221276	0.945744594	0.925899704	0.829808752	1.070852996	0.925648223	0.811283493	0.814841131	0.921766118	1.009828103	1.094026333	0.918833078	0.949971207	0.803642794	0.996913495	0.778277288	0.813340902	0.790326678	0.85060861	0.79107697
10717			D	"TG(15:0/20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"	-15.20223114	400.696	920.4632986	POS	1.492429454	1.353242403	1.262726659	1.67397873	1.079730375	1.110561962	0.994551875	1.22918096	1.308328204	1.004578868	1.385673201	1.272217808	1.184702277	1.281351712	1.071088551	0.827981975	1.148752657	1.440493444	0.989159488	1.269256451	1.244871189	1.425670884	0.915039621	1.009232376	0.994841862	1.031199229	1.627329824	1.137444904	0.991619851	1.098183196	0.997262153	0.96113405	0.935226263	1.285745069	0.975048757	0.848177601
18813						241.478	100.0226266	NEG	0.581850431	0.538182852	0.788846132	0.57299107	0.68126946	0.728350823	0.690383594	0.588526484	0.977860667	0.539034135	0.965849601	0.725844323	0.921277476	0.722222859	0.647305618	1.147175741	0.836207833	0.647089105	0.724267776	0.726111828	0.76600951	0.845535743	0.458066586	0.628449862	0.773243525	1.091628932	0.692596094	0.612428611	0.558999866	0.790514	0.998482253	0.812629982	0.897030728	0.956957871	1.000991538	1.022036107
12522						27.8473	849.77331	POS	0.875705775	0.615679244	0.771584823	0.932712781	0.70922327	0.309715179	0.442091045	0.429202555	1.093187184	0.466166335	0.592904084	0.525752702	0.676574542	0.780678321	0.366996954	1.180589592	0.457614473	0.952545898	1.037256375	0.211779442	0.217495692	0.616474127	0.557342237	0.612316526	0.517199025	1.105828761	0.733448893	1.183116104	0.989631211	0.690855741	0.999255479	0.19284642	0.217908406	0.107529701	0.202302515	0.201363077
14187						31.7298	283.1085434	NEG	2.455770039	0.7600298	0.555872064	0.842993238	2.178083549	0.950329908	1.246151791	1.204262507	2.735254972	1.323761038	1.192177436	2.531022789	2.028111356	2.411203756	2.102645908	1.671938862	1.016347735	0.845475193	0.621367078	0.777005069	1.000586379	1.7363663	2.258917698	0.968377277	1.577346303	1.995404297	1.685841478	2.025931696	1.183229164	1.777501868	0.999659192	1.229774826	1.16180023	1.181729791	1.391797945	1.330666112
13619						19.9554	398.9367123	NEG	0.082379149	1.170227198	0.813902259	0.724710841	1.147816676	0.61267919	0.793433204	0.208006692	1.011334346	0.656460908	0.904458182	1.755156944	0.609849743	0.110591205	0.437540345	0.540484496	0.980805793	0.301264178	0.486409567	0.784607161	0.624233214	0.338989132	0.575596276	0.639481876	0.279375585	8.729004052	0.834885757	6.565227664	0.727365254	0.440208929	1.000231648	1.044206691	0.847822049	0.884020182	0.920081933	1.024565243
3942						53.486	858.5862712	POS	1.138108903	0.522357703	0.474223904	0.502523432	0.361051805	0.247792638	0.407515716	0.412490684	1.022210807	0.4637958	1.10228871	1.579666869	1.208492438	0.278613731	0.413441278	0.473810392	0.575554507	0.240648916	1.228157596	1.093928715	0.423014647	0.509260168	0.664867106	0.778206861	1.046584356	1.305719546	1.028212562	1.491065967	0.89601872	0.947528327	1.000372337	0.455461697	0.54684236	0.531464241	0.410778223	0.673780572
1144						209.658	590.3216294	POS	0.583074299	0.489876288	1.131155541	0.949157267	0.829658855	0.332552583	0.529701902	0.515240996	0.95731433	0.726757112	0.670537436	0.843641592	0.587851847	0.522324701	0.965660289	0.858874912	0.604462362	0.701441984	0.356659254	0.444463807	0.784243678	0.73399968	0.883959697	0.405168476	0.416264708	0.796431958	0.823562625	0.400643818	0.690452038	0.813532863	1.000697369	0.470369238	0.531939044	0.648964289	0.661790251	0.647863278
11482						426.481	356.9126934	POS	1.262572967	1.140095197	1.579555366	1.232432656	1.316806313	1.298199166	1.295602966	1.32820405	1.330191502	1.115621048	1.351821713	0.999018215	1.62259408	1.102475645	1.433789361	0.694058453	1.038707238	0.780251416	1.041143207	1.160850967	1.193738145	0.913930891	1.224289176	0.998790181	1.328658882	1.309695066	0.972175007	1.183154232	1.190388524	1.054738677	1.00202698	0.783506847	1.11376878	1.016894376	1.064196768	1.321957429
4887						102.4348	670.4492176	POS	1.087169946	0.000143738	0.000151244	0.0001523	0.257454313	0.105677149	0.000146677	0.021321536	0.591780284	0.008140644	1.348040827	1.433481809	1.192034386	0.171844943	0.12862466	0.000149982	0.000140732	0.061647928	1.197123817	1.62068418	0.159138525	0.174634876	1.009657103	0.324165604	0.704407515	1.373682515	0.889404096	1.342786349	0.498161736	0.798524347	1.002056499	0.641048024	0.424212083	0.727256291	0.502367283	0.521965404
16118						163.0005	725.532585	NEG	0.547540965	0.604802234	1.211180044	1.327041978	0.974438317	0.801781355	1.022857011	1.122325322	0.631187788	0.77617745	1.330919881	1.133980898	0.845875112	0.855064307	0.753310678	0.610117101	1.08818573	0.992478	0.678231727	0.867007171	1.452362534	0.970367109	0.643595551	1.259794285	1.435394241	1.286452463	0.536302461	0.686160946	1.099605096	0.636342369	1.002350576	0.870092728	0.92137277	0.929686163	0.965640104	0.781537548
167	Lactosylceramide (d18:1/16:0)	0.864106	B(ii)			203.0535	862.6253983	POS	0.1678758	0.524749051	0.521648651	0.598439418	0.498740647	0.722790085	0.612164268	0.240471468	0.371400977	0.535322675	0.946811649	0.936036865	1.120070418	0.375983235	1.025851094	0.309316324	0.47963649	0.347411232	0.89903278	1.167458513	0.388164847	0.495741697	0.462048538	0.337110312	0.512672453	0.81454753	0.737211491	0.539159605	0.398800147	0.354561266	1.004043876	0.58358219	0.674077128	0.752285393	0.769503229	0.778561522
12584						300.3355	205.0970356	POS	0.039759905	0.856509652	0.779705502	0.817488757	0.687213151	0.9577689	0.37770327	0.60091498	0.646266021	0.589307677	0.611618061	0.63111434	0.846102181	0.460703338	0.518744587	0.401440576	0.6780907	0.733009167	0.570310928	0.582466038	0.618346057	0.614111714	0.698488611	0.943404135	0.731283382	1.162533465	0.60309713	1.08772619	1.13932343	0.614894322	1.00432997	0.535415428	0.609040927	0.662307968	0.75444093	0.691495742
200	5-Hydroxy-L-tryptophan	0.837737	B(ii)			47.425	221.091651	POS	0.605146105	0.806519849	0.413911989	0.522925006	0.711536329	0.505747457	0.407168779	0.40338698	0.619880606	0.416298557	0.442066301	0.598082193	0.535023823	0.362029655	0.68936834	0.14616735	0.53547285	0.587656339	0.356539926	0.401382182	0.398018335	0.411946802	0.574064133	0.530984535	0.421729499	0.599042021	0.377165145	0.418823117	0.739663758	0.299627017	1.005226655	0.427507868	0.429511322	0.480194041	0.450689582	0.510633901
3896						52.782	490.6732011	POS	1.33964099	0.000143738	0.000151244	0.0001523	0.153350106	0.166459795	0.000146677	0.128341053	0.918913167	0.000139147	1.553086141	1.883944544	1.331033107	0.154236505	0.146003619	0.000149982	0.000140732	0.030708331	1.320585769	1.218667296	0.231718691	0.135027014	0.857313976	0.712552288	1.219821615	1.500302	1.126536614	1.791748829	1.050047716	0.902243628	1.005686733	0.532797082	0.578610194	0.620854984	0.520677498	0.671755406
4322						59.4419	715.1621283	POS	0.756121499	0.000143738	0.005946866	0.0001523	0.299621714	0.271981778	0.003646144	0.239242181	1.064611496	0.045502122	1.011088798	1.067735068	1.40436022	0.211637885	0.045415993	0.000149982	0.000140732	0.07189288	1.587867329	1.457584251	0.26032845	0.123891156	0.787932546	0.566171785	1.34171394	1.591785846	1.215038404	1.456489547	1.008594549	0.830362738	1.005800929	0.715067505	0.482735271	0.492264113	0.531583684	0.504044064
13238			D	Azelaic acid	3.36118368	165.014	201.0169434	NEG	0.800887982	0.607625535	1.22291154	1.318843845	0.60111607	0.495598762	0.899789694	1.412867702	0.645963216	0.35978354	0.840028013	0.487350153	0.664831411	0.379555044	0.493002492	0.853503813	0.416808113	0.526673626	0.921455522	0.662326471	0.558005293	0.914470241	0.522920701	0.620666872	1.162530223	0.63723078	0.538742638	1.06045293	0.71648637	0.787948409	1.005911096	0.84261392	0.678000456	0.749012431	0.674990859	0.794221927
4229			D	1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phospho-sn-glycerol	-1.127756287	57.7852	750.0135319	POS	1.401272166	0.000143738	0.000151244	0.0001523	0.396938463	0.427017138	0.000146677	0.332982031	1.129973493	0.112672659	1.397532266	1.538060251	1.617464109	0.154080507	0.125747063	0.000149982	0.000140732	0.000144438	1.065878988	2.110470985	0.397100981	0.233757571	0.822337968	0.544988996	1.875083536	2.393060622	1.735395639	1.552165452	1.295808803	1.724496039	1.006830763	0.557583092	0.593905452	0.592171518	0.962397252	0.963616836
4998			D	Serylglutamic acid	1.56395589	119.827	234.2062413	POS	0.128190111	0.292908463	0.054039511	1.444396954	0.271044781	0.094498776	0.908764972	0.050048923	0.032653427	0.129982762	0.396595244	2.164421845	1.092508562	0.058471803	0.039450041	5.139406381	0.068278404	0.057838061	0.105743081	0.053288628	8.289667392	5.453860156	0.063274767	0.034444838	5.11851154	0.046974717	0.095627337	0.123452449	0.182717267	0.051459898	1.007691134	0.043203566	0.059057944	0.082706059	0.049987362	0.047216617
12779						78.3767	564.3864885	POS	1.275557974	0.51797343	0.434628641	0.505458751	0.663101463	1.412333569	0.698444234	0.68696804	0.575835705	0.112118774	0.965955581	1.20218372	1.122172609	0.676226882	0.355634176	0.154944103	0.485548605	0.843425898	1.198091449	1.023573335	0.952476973	1.18214442	0.649246046	0.579557991	0.832415816	1.432702101	0.858704468	1.539138304	0.915429341	0.855965869	1.008522851	0.446713157	0.380567439	0.265572092	0.33188207	0.415170618
13345						23.0584	309.1742116	NEG	1.677903529	0.557764214	0.502849676	1.230063693	0.408311047	1.356680753	0.801785274	0.770287117	1.348481655	0.665525635	0.508450848	0.775101088	0.397992306	1.134806652	0.502831565	0.295722699	1.206816568	0.431670133	1.042091327	1.32988108	0.798569928	0.709179691	0.434879836	0.88301069	0.429602971	1.930208573	0.83095329	1.529333057	0.492828359	0.537554897	1.008655851	0.809940555	0.617949002	0.690624598	0.537441531	0.636938347
6598						227.324	217.1047323	POS	1.173442425	1.116128919	1.024548416	1.269636658	1.053864809	1.186962551	1.049772099	1.309797217	1.094157525	1.698954842	1.054887967	1.067252801	1.094838712	0.941052609	0.881629483	1.141384599	0.949382192	1.016683731	1.008907713	0.978842601	1.179010272	1.082710923	0.865373391	1.045477464	0.99998973	0.952773554	1.014288741	0.944739178	0.980910403	0.877589892	1.008978048	1.025609519	0.929541224	1.004880151	0.778034597	0.83647001
4169			D	Argenteane	-21.08537468	56.8756	655.7818701	POS	1.342454193	0.000143738	0.000151244	0.0001523	0.153626412	0.102359185	0.000146677	0.217128884	0.907763992	0.045150947	1.512876061	1.88900011	1.287504574	0.073916018	0.056419303	0.000149982	0.000140732	0.032348546	1.135788755	0.51727047	0.156020174	0.20976733	0.862025763	0.584738739	1.17271432	1.630985046	0.995643203	1.826212795	1.136907976	1.026599766	1.009386114	0.563588906	0.567170681	0.624051107	0.641737351	0.621155886
17381						195.972	119.0349442	NEG	0.910118066	0.964021089	1.163295582	1.173075963	1.082359086	0.871202939	1.10703634	0.981367321	0.971333436	0.865385437	1.103048098	1.057502016	1.130997087	0.83804569	0.970989337	0.853739867	1.671786989	0.884879889	1.16213481	1.037902899	1.049272982	1.072663213	0.925378266	1.193517717	0.983538175	1.075715157	1.098185659	0.796941447	1.261788769	0.959770451	1.009763753	0.70484467	0.813242538	0.910773223	0.942174661	0.976358619
17667						199.8965	817.6431143	NEG	0.236061884	0.415016612	0.336133568	0.330875863	0.477399039	0.248802713	0.28970548	0.090179228	0.288379895	0.259599364	0.566531826	0.381898597	0.631874096	0.31422561	0.687669963	0.264753807	0.369246962	0.489619651	0.300729341	0.361560748	0.602182036	0.632434979	0.353134346	0.303629788	0.43991381	0.600927682	0.429968851	0.402994887	0.42288246	0.457363677	1.009916976	0.434300355	0.380646901	0.400220854	0.440139612	0.535062554
7004						241.847	332.242964	POS	0.492408416	0.466175924	0.266891812	1.105981978	1.659260582	1.145755305	1.006231129	1.276119078	0.584831095	1.494546106	1.193741342	0.929105422	1.430351952	0.557505427	0.469067317	0.616712161	0.788937488	0.121431786	2.57615465	0.410329893	1.18766117	0.868206975	0.922239316	1.997538411	0.274908173	1.041034648	1.377763925	0.627141854	1.562095305	0.44929087	1.012723632	0.708039122	0.828639814	0.856711444	0.967045613	0.939257435
1117						587.6645	253.1279791	POS	0.429021955	1.000463425	1.111314736	0.887856358	0.274611722	0.440984051	0.881984994	0.943509668	1.020207631	0.850870358	0.822485942	0.934413177	0.909987171	0.933905535	0.887985007	0.830055599	0.751046745	0.809528346	0.865252224	0.552065728	0.872819906	0.871881179	0.468603228	0.705384215	0.493780722	0.342398529	1.060508319	0.465120143	0.829611098	0.742227404	1.014963238	0.765125185	0.558844691	0.781483204	0.787500804	0.933752029
13730						23.1641	506.3388595	NEG	1.934074385	0.445531962	1.276977567	1.042038656	0.499882843	0.513118946	0.230952738	0.525375805	0.691258983	0.693321718	0.123537624	0.423300557	0.303500921	0.840885918	0.376886408	0.553368141	0.902086959	0.80657431	1.599822733	0.822511027	0.724683113	1.191723891	0.59015062	0.387078135	0.51401874	0.138535402	1.444889298	1.80538717	0.544315709	0.244542526	1.015509628	0.557145397	0.649944521	0.659920134	0.588198005	0.638462836
4021						54.52945	753.1860684	POS	0.938665559	0.000143738	0.000151244	0.0001523	0.216080107	0.205886466	0.000146677	0.144317838	0.967803966	0.040402721	1.065226964	1.174978365	1.323718665	0.161751578	0.052011113	0.000149982	0.000140732	0.02137067	1.454328486	0.772482119	0.285833884	0.076305389	0.732001005	0.627552977	1.250664787	1.575019343	0.727512605	0.611818882	0.541283371	0.180703573	1.01562972	0.526058237	0.240562441	0.363619274	0.355800234	0.529028124
11756						441.88	226.9877991	POS	1.105666368	1.012277671	0.986112194	0.929331758	1.07413775	1.129025158	0.961416	1.197710669	1.220877672	1.043250032	0.990078777	1.201740937	0.96993292	1.037732084	0.75623769	0.113032219	0.929753833	0.959032077	1.125306033	0.933053174	1.252140599	1.007451702	0.852228021	0.944821824	1.029182011	0.962344137	1.008195411	1.029831818	0.96809719	0.796264871	1.016074476	0.788302423	0.740901331	0.89000039	0.578182378	0.563728672
